ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name
sans1269,Sanskrit,Eurasia,20.0,77.0,sans1269,san,indo1319,Indo-European
texi1237,Texistepec Popoluca,North America,17.8926,-94.8076,texi1237,poq,mixe1284,Mixe-Zoque
nort2780,Northern Dagara,Africa,11.0441,-3.0124,nort2780,dgi,atla1278,Atlantic-Congo
mach1266,Machame,Africa,-3.29385,37.0703,mach1266,jmc,atla1278,Atlantic-Congo
kamw1239,Kamwe,Africa,10.646,13.5136,kamw1239,hig,afro1255,Afro-Asiatic
njeb1242,Njebi,Africa,-2.18115,12.7063,njeb1242,nzb,atla1278,Atlantic-Congo
goon1238,Gooniyandi,Australia,-18.4073,126.351,goon1238,gni,buna1274,Bunaban
cadd1256,Caddo,North America,35.1826,-98.2634,cadd1256,cad,cadd1255,Caddoan
chim1302,Chimborazo Highland Quichua,South America,-1.36727,-78.8521,chim1302,qug,quec1387,Quechuan
vagl1239,Vagla,Africa,9.33848,-2.31333,vagl1239,vag,atla1278,Atlantic-Congo
lugb1240,Lugbara,Africa,3.02245,30.8642,lugb1240,lgg,cent2225,Central Sudanic
fefe1239,Fe'fe',Africa,5.18158,10.1442,fefe1239,fmp,atla1278,Atlantic-Congo
tamn1235,Tamnim Citak,Papunesia,-5.57962,139.233,tamn1235,tml,nucl1709,Nuclear Trans New Guinea
quec1382,Quechan,North America,32.7859,-114.599,quec1382,yum,coch1271,Cochimi-Yuman
siks1238,Siksika,North America,49.0669,-113.109,siks1238,bla,algi1248,Algic
nucl1643,Japanese,Eurasia,35.0,135.0,nucl1643,jpn,japo1237,Japonic
eton1253,Eton-Mengisa,Africa,4.21045,11.3935,eton1253,eto,atla1278,Atlantic-Congo
abar1238,Mungbam,Africa,6.5805,10.2267,abar1238,mij,atla1278,Atlantic-Congo
para1316,Paraujano,South America,10.8427,-71.8399,para1316,pbg,araw1281,Arawakan
lena1238,Lenakel,Papunesia,-19.4763,169.261,lena1238,tnl,aust1307,Austronesian
koon1245,Koonzime,Africa,3.25933,13.54152,koon1245,ozm,atla1278,Atlantic-Congo
ayor1240,Ayoreo,South America,-19.220055,-60.217495,ayor1240,ayo,zamu1243,Zamucoan
nafa1258,Nafaanra,Africa,8.00522,-2.51001,nafa1258,nfr,atla1278,Atlantic-Congo
nari1241,Nari Nari,Australia,,,nari1241,rnr,pama1250,Pama-Nyungan
yawi1239,Yawijibaya,Australia,-15.348087,124.529665,yawi1239,jbw,worr1236,Worrorran
paiw1248,Paiwan,Papunesia,22.3271,120.806,paiw1248,pwn,aust1307,Austronesian
maba1273,Mabaan,Africa,9.81455,33.5404,maba1273,mfz,nilo1247,Nilotic
yinw1236,Yinwum,Australia,-12.52068956,142.7036225,yinw1236,,pama1250,Pama-Nyungan
chir1286,Chiripá,South America,-25.6521,-55.051,chir1286,nhd,tupi1275,Tupian
nana1257,Nanai,Eurasia,48.4343,134.797,nana1257,gld,tung1282,Tungusic
ngal1293,Ngalakgan,Australia,-14.4281,134.716,ngal1293,nig,gunw1250,Gunwinyguan
dalo1238,Daloa Bété,Africa,6.69281,-6.63944,dalo1238,bev,atla1278,Atlantic-Congo
stan1306,Standard Malay,Eurasia,3.08896,101.699,stan1306,zsm,aust1307,Austronesian
bumb1241,Bumbita Arapesh,Papunesia,-3.65508,142.859,bumb1241,aon,nucl1708,Nuclear Torricelli
spok1245,Spokane,North America,47.9087,-118.062,spok1245,spo,sali1255,Salishan
izer1241,Izere,Africa,9.5,8.7,izer1241,izr,atla1278,Atlantic-Congo
waya1270,Wayampi,South America,1.73817,-52.6887,waya1270,oym,tupi1275,Tupian
narr1259,Narrinyeri,Australia,-36.2301,140.158,narr1259,nay,pama1250,Pama-Nyungan
nhan1238,Nhanda,Australia,-27.42523643,114.2680442,nhan1238,nha,pama1250,Pama-Nyungan
giky1238,Gikyode,Africa,8.39478,0.56975,giky1238,acd,atla1278,Atlantic-Congo
cent2194,Central Moroccan Berber,Africa,32.7415,-2.40872,cent2194,tzm,afro1255,Afro-Asiatic
guan1270,Kinikinao,South America,-19.1667,-54.0333,guan1270,gqn,araw1281,Arawakan
kyen1242,Kyenga,Africa,11.5953,3.58651,kyen1242,tye,mand1469,Mande
sout2856,South Efate,Papunesia,-17.7006,168.377,sout2856,erk,aust1307,Austronesian
khmu1256,Khmu,Eurasia,20.2463,101.671,khmu1256,kjg,aust1305,Austroasiatic
luch1239,Luchazi,Africa,-14.0648,22.2437,luch1239,lch,atla1278,Atlantic-Congo
kare1338,Kare (Central African Republic),Africa,7.05641,15.2207,kare1338,kbn,atla1278,Atlantic-Congo
kala1379,Kalarko,Australia,-31.7154,118.911,kala1379,kba,pama1250,Pama-Nyungan
pirr1240,Pirriya,Australia,-25.48006595,142.5485119,pirr1240,xpa,pama1250,Pama-Nyungan
tzut1248,Tz'utujil,North America,14.6351,-91.2012,tzut1248,tzj,maya1287,Mayan
east2398,Eastern Karaboro,Africa,10.4987,-4.52253,east2398,xrb,atla1278,Atlantic-Congo
pemo1245,Pémono,South America,5.248,-66.082,pemo1245,pev,cari1283,Cariban
gung1248,Gungabula,Australia,-25.6896,148.604,gung1248,gyf,pama1250,Pama-Nyungan
chuv1255,Chuvash,Eurasia,55.487,47.163,chuv1255,chv,turk1311,Turkic
ndog1248,Ndogo,Africa,7.73028,27.5588,ndog1248,ndz,atla1278,Atlantic-Congo
daun1234,Daungwurrung,Australia,,,daun1234,dgw,pama1250,Pama-Nyungan
motl1237,Mwotlap,Papunesia,-13.655015,167.706277,motl1237,mlv,aust1307,Austronesian
gunw1252,Bininj Kun-Wok,Australia,-12.3398,133.358,gunw1252,gup,gunw1250,Gunwinyguan
mann1248,Mann,Africa,7.04616,-8.86405,mann1248,mev,mand1469,Mande
ngan1295,Ngandi,Australia,-12.8448,134.649,ngan1295,nid,gunw1250,Gunwinyguan
tele1256,Telefol,Papunesia,-5.07444,141.731,tele1256,tlf,nucl1709,Nuclear Trans New Guinea
guan1269,Kotiria,South America,1.07554,-69.5705,guan1269,gvc,tuca1253,Tucanoan
ngwe1238,Ngwe,Africa,5.49787,9.9028,ngwe1238,nwe,atla1278,Atlantic-Congo
toro1252,Toro So Dogon,Africa,14.40749,-3.10006,toro1252,dts,dogo1299,Dogon
wami1239,Wamin,Australia,-18.3727,143.943,wami1239,wmi,pama1250,Pama-Nyungan
haya1250,Haya,Africa,-1.70878,31.4846,haya1250,hay,atla1278,Atlantic-Congo
gore1235,Goreng,Australia,,,gore1235,xgg,pama1250,Pama-Nyungan
camp1261,Campidanese Sardinian,Eurasia,39.0566,9.03935,camp1261,sro,indo1319,Indo-European
pirl1238,Pirlatapa,Australia,-29.524,139.77,pirl1238,bxi,pama1250,Pama-Nyungan
bike1242,Bikele,Africa,,,bike1242,biw,atla1278,Atlantic-Congo
ishk1246,Ishkashimi,Eurasia,36.67,71.55,ishk1246,isk,indo1319,Indo-European
prin1242,Principense,Africa,1.614,7.392,prin1242,pre,indo1319,Indo-European
dhal1245,Dhalandji,Australia,-22.196,114.937,dhal1245,dhl,pama1250,Pama-Nyungan
west2456,Western Xwla Gbe,Africa,6.33455,2.03904,west2456,xwl,atla1278,Atlantic-Congo
mund1327,Mundani,Africa,5.68073,9.91533,mund1327,mnf,atla1278,Atlantic-Congo
lush1249,Mizo,Eurasia,22.6138,92.6247,lush1249,lus,sino1245,Sino-Tibetan
mudh1235,Mudhili Gadaba,Eurasia,18.276,83.378,mudh1235,gau,drav1251,Dravidian
dido1241,Tsez,Eurasia,42.2646,45.8096,dido1241,ddo,nakh1245,Nakh-Daghestanian
wehh1238,Weh,Africa,6.46164,10.121,wehh1238,weh,atla1278,Atlantic-Congo
dadi1250,Dadibi,Papunesia,-6.65765,144.511,dadi1250,mps,tebe1251,Teberan
huro1249,Huron,North America,,,huro1249,wya,iroq1247,Iroquoian
bare1276,Baré,South America,1.91649,-66.828,bare1276,bae,araw1281,Arawakan
tira1254,Tira,Africa,11.0963,30.8092,tira1254,tic,heib1242,Heibanic
mull1237,Mullukmulluk,Australia,-13.2973,130.615,mull1237,mpb,nort1547,Northern Daly
murr1258,Murriny Patha,Australia,-14.74852,129.70152,murr1258,mwf,sout2772,Southern Daly
mayi1235,Mayi-Yapi,Australia,-19.25,140.61,mayi1235,xyj,pama1250,Pama-Nyungan
ngam1284,Ngamini,,,,ngam1284,nmv,pama1250,Pama-Nyungan
kete1252,Kete,Africa,-7.15104,22.9027,kete1252,kcv,atla1278,Atlantic-Congo
nucl1440,Masalit,Africa,13.2733,22.1752,nucl1440,mls,maba1274,Maban
wuli1242,Wuliwuli,Australia,-24.415,149.843,wuli1242,wlu,pama1250,Pama-Nyungan
enge1239,Engenni,Africa,5.11931,6.37339,enge1239,enn,atla1278,Atlantic-Congo
maqu1238,Maquiritari,South America,4.70705,-64.3877,maqu1238,mch,cari1283,Cariban
avik1243,Avikam,Africa,5.15838,-5.2529,avik1243,avi,atla1278,Atlantic-Congo
yavi1244,Yavitero,South America,2.800281,-68.084219,yavi1244,yvt,araw1281,Arawakan
malg1242,Malgana,Australia,-26.211,114.245,malg1242,vml,pama1250,Pama-Nyungan
aghu1254,Aghu Tharnggalu,Australia,-13.735,142.426,aghu1254,ggr,pama1250,Pama-Nyungan
wari1266,Waris,Papunesia,-3.139,140.931,wari1266,wrs,bord1247,Border
pume1238,Pumé,South America,7.10677,-67.5996,pume1238,yae,,
gana1278,Ganai,Australia,,,gana1278,unn,pama1250,Pama-Nyungan
burj1242,Burji,Africa,4.44624,38.4646,burj1242,bji,afro1255,Afro-Asiatic
najd1235,Najdi Arabic,Eurasia,30.3371,42.1773,najd1235,ars,afro1255,Afro-Asiatic
shab1252,Shabo,Africa,7.64407,35.223,shab1252,sbf,,
nyam1276,Nyamwezi,Africa,-5.08559,32.94452,nyam1276,nym,atla1278,Atlantic-Congo
mbum1254,Mbum,Africa,7.5789,14.2722,mbum1254,mdd,atla1278,Atlantic-Congo
gura1252,Guragone,Australia,-12.66855,134.09501,gura1252,gge,mani1293,Maningrida
njye1238,Njyem,Africa,2.30483,14.1175,njye1238,njy,atla1278,Atlantic-Congo
barb1263,Barbareño,North America,34.462,-119.699,barb1263,boi,chum1262,Chumashan
maya1280,Mayaguduna,Australia,-18.1147,140.337,maya1280,xmy,pama1250,Pama-Nyungan
suri1267,Tirma-Chai,Africa,6.03205,35.0823,suri1267,suq,surm1244,Surmic
baga1272,Baga Sitemu,Africa,10.4793,-14.4756,baga1272,bsp,atla1278,Atlantic-Congo
olub1238,Olu'bo,Africa,4.6242,31.9103,olub1238,lul,cent2225,Central Sudanic
taca1256,Tacana,South America,-13.39249,-68.04056,taca1256,tna,pano1259,Pano-Tacanan
mvum1238,Mvumbo,Africa,,,mvum1238,nmg,atla1278,Atlantic-Congo
baka1272,Baka (Cameroon),Africa,2.16013,13.7804,baka1272,bkc,atla1278,Atlantic-Congo
twee1234,Tweed-Albert,Australia,-28.028726,153.286993,twee1234,xjb,pama1250,Pama-Nyungan
glav1244,Glavda,Africa,11.1334,13.8652,glav1244,glw,afro1255,Afro-Asiatic
lako1247,Lakota,North America,46.3699,-103.95,lako1247,lkt,siou1252,Siouan
sanm1298,San Martín Itunyoso Triqui,North America,17.2428,-97.9202,sanm1298,trq,otom1299,Otomanguean
wari1262,Wariyangga,Australia,-24.353,116.927,wari1262,wri,pama1250,Pama-Nyungan
tzot1259,Tzotzil,North America,16.6362,-92.7388,tzot1259,tzo,maya1287,Mayan
wang1290,Wangganguru,Australia,-25.8148,135.941,wang1290,wgg,pama1250,Pama-Nyungan
pano1254,Panoan Katukína,South America,-7.97456,-71.56151,pano1254,knt,pano1259,Pano-Tacanan
tuvi1240,Tuvinian,Eurasia,48.436,92.6693,tuvi1240,tyv,turk1311,Turkic
ning1273,Ningil,Papunesia,-3.49733,142.251,ning1273,niz,nucl1708,Nuclear Torricelli
koyr1240,Koyra Chiini Songhay,Africa,16.192,-3.73962,koyr1240,khq,song1307,Songhay
avat1244,Avatime,Africa,6.8688,0.41314,avat1244,avn,atla1278,Atlantic-Congo
matb1237,Matbat,Papunesia,-1.8801,130.075,matb1237,xmt,aust1307,Austronesian
ikwo1238,Ikwo,Africa,,,ikwo1238,iqw,atla1278,Atlantic-Congo
guin1254,Guinea Kpelle,Africa,7.93196,-8.98843,guin1254,gkp,mand1469,Mande
elip1238,Elip,Africa,4.45694,11.193,elip1238,ekm,atla1278,Atlantic-Congo
tera1251,Tera,Africa,11.0376,11.80953,tera1251,ttr,afro1255,Afro-Asiatic
nija1241,Nyiyaparli,Australia,-22.8558,120.831,nija1241,xny,pama1250,Pama-Nyungan
dani1285,Danish,Eurasia,54.8655,9.36284,dani1285,dan,indo1319,Indo-European
badi1246,Badimaya,Australia,-29.0647,117.246,badi1246,bia,pama1250,Pama-Nyungan
yame1242,Yameo,South America,-4.16666,-73.6667,yame1242,yme,peba1241,Peba-Yagua
mpar1238,Mparntwe Arrernte,Australia,,,mpar1238,aer,pama1250,Pama-Nyungan
many1256,Manyjilyjara,Australia,,,many1256,mpj,pama1250,Pama-Nyungan
djeo1235,Djeoromitxí,South America,-12.038,-64.6694,djeo1235,jbt,nucl1710,Nuclear-Macro-Je
amdo1237,Amdo Tibetan,Eurasia,34.5177,100.485,amdo1237,adx,sino1245,Sino-Tibetan
nand1266,Nandi,Africa,0.793737,35.408478,nand1266,niq,nilo1247,Nilotic
kumi1248,Tipai,North America,32.331,-116.604,kumi1248,dih,coch1271,Cochimi-Yuman
thad1238,Thado Chin,Eurasia,24.096,93.722,thad1238,tcz,sino1245,Sino-Tibetan
ahte1237,Ahtena,North America,61.7068,-144.889,ahte1237,aht,atha1245,Athabaskan-Eyak-Tlingit
culi1244,Culina,South America,-8.55268,-70.6648,culi1244,cul,araw1282,Arawan
tune1261,Tunen,Africa,4.75,10.67,tune1261,tvu,atla1278,Atlantic-Congo
cola1237,Colac,Australia,-38.471266,143.422444,cola1237,,pama1250,Pama-Nyungan
ngie1241,Ngiemboon,Africa,5.56777,10.1266,ngie1241,nnh,atla1278,Atlantic-Congo
cent2142,Central Aymara,South America,-17.0,-68.5,cent2142,ayr,ayma1253,Aymaran
tuni1251,Tunia,Africa,9.42506,18.2059,tuni1251,tug,atla1278,Atlantic-Congo
ndzw1235,Ndzwani Comorian,Africa,-12.2123,44.3709,ndzw1235,wni,atla1278,Atlantic-Congo
sava1244,Savara,Eurasia,18.7302,84.1414,sava1244,svr,book1242,Bookkeeping
tami1289,Tamil,Eurasia,10.520219,78.825989,tami1289,tam,drav1251,Dravidian
tapi1253,Tapieté,South America,-21.4169,-62.684,tapi1253,tpj,tupi1275,Tupian
bona1250,Bonan,Eurasia,35.6972,102.995,bona1250,peh,mong1329,Mongolic
giry1241,Giryama,Africa,-3.30638,39.6648,giry1241,nyf,atla1278,Atlantic-Congo
ahan1244,Àhàn,Africa,7.44139,6.00896,ahan1244,ahn,atla1278,Atlantic-Congo
ticu1245,Ticuna,South America,-3.66289,-69.8723,ticu1245,tca,ticu1244,Ticuna-Yuri
iban1261,Ibani,Africa,4.49119,7.23558,iban1261,iby,ijoi1239,Ijoid
